target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3281.0,B,B,C,B,B,A,0.91,-0.05,5.94,2.2,1.69,1.64,1.7,1.9
3161.0,A,C,C,B,B,B,0.91,-0.01,-1.46,0.87,-0.25,1.51,3.09,-0.79
3505.0,C,A,C,B,A,A,1.25,0.06,2.05,3.66,1.86,-0.12,1.89,3.2
3065.0,B,A,B,B,B,A,-1.38,0.03,0.76,,-0.25,0.53,0.18,-0.15
3209.0,C,C,B,B,A,A,0.23,2.98,,0.3,-0.22,-2.56,1.21,-1.59
3321.0,C,B,A,A,B,B,2.12,-0.18,-0.83,0.43,2.34,-1.36,1.3,3.06
2964.0,B,B,C,A,B,A,-0.47,0.07,-0.84,1.01,-0.16,4.52,1.84,-1.62
3755.0,B,A,C,B,A,B,0.44,5.67,0.3,6.41,1.41,-1.21,1.95,-0.39
2982.0,C,A,B,A,A,A,2.3,0.11,-2.77,0.62,2.89,-0.73,1.68,3.88
3054.0,A,B,B,B,A,A,-0.64,0.0,,1.35,-0.04,-0.13,0.52,-1.36
3174.0,C,B,B,A,A,A,0.33,-0.74,,0.02,2.96,-0.52,0.96,2.54
3497.0,C,A,B,B,A,A,0.73,0.09,3.06,,4.0,-2.38,1.33,1.29
3381.0,B,B,B,B,A,B,0.93,-0.0,2.19,0.06,-0.16,-0.16,0.95,-0.14
3033.0,B,C,B,B,B,B,1.13,-0.08,-1.25,0.02,-0.11,0.73,1.0,0.67
3194.0,C,B,C,A,B,B,4.8,0.7,0.82,0.42,1.74,2.02,0.29,0.4
3517.0,A,B,C,B,B,B,0.9,-0.0,,3.09,1.0,-2.08,0.66,7.16
3383.0,C,A,B,B,B,B,0.81,0.01,,0.0,2.45,0.21,2.36,1.71
3486.0,C,A,B,B,A,B,2.63,4.42,1.28,0.2,2.14,-0.19,0.43,-2.36
3205.0,,B,C,,B,B,5.38,0.0,-0.8,0.42,0.58,0.12,2.05,0.03
3368.0,A,C,C,B,A,B,1.75,0.21,5.98,4.32,0.94,-0.02,0.89,0.15
3350.0,A,B,D,B,A,B,0.95,0.06,,0.4,2.63,-2.63,1.86,0.26
2740.0,A,A,A,B,A,B,0.95,-7.93,,0.89,0.21,0.3,0.31,1.42
3337.0,B,B,C,B,B,A,2.21,0.59,,0.01,2.09,0.03,1.11,-1.04
3228.0,A,C,C,B,B,B,2.83,0.36,,2.22,-0.07,-0.49,0.78,-3.01
3725.0,B,A,A,,A,B,2.39,1.48,,,10.24,0.04,1.58,1.07
3067.0,A,B,A,A,A,A,-0.29,-0.1,-0.11,2.17,0.01,0.61,2.67,-0.28
3425.0,,C,A,B,A,B,-0.47,-0.0,,2.78,2.36,0.82,1.56,-0.36
3424.0,C,B,A,B,B,B,1.42,0.24,0.46,0.9,-0.12,-2.23,1.33,2.43
3322.0,C,B,B,A,A,B,2.28,0.03,-1.43,2.46,1.91,-1.39,2.15,-0.84
3291.0,C,B,B,A,A,A,2.5,4.37,1.55,0.67,0.45,0.48,0.31,-0.32
3511.0,C,C,B,B,B,B,2.19,2.02,-0.95,3.81,0.29,0.21,0.2,2.3
3212.0,B,C,C,A,A,A,-0.34,0.16,-0.66,1.7,2.01,0.33,1.59,1.45
3187.0,A,A,A,A,B,B,0.67,-0.12,2.0,0.02,-0.17,3.29,1.37,0.58
3230.0,B,C,A,B,A,B,0.73,-0.36,3.75,0.3,0.69,-1.36,0.47,-0.93
3199.0,B,A,C,B,A,A,-0.69,1.14,,0.01,-0.2,0.92,0.16,-0.67
3135.0,C,B,A,,A,A,1.29,0.24,1.2,1.22,0.67,1.09,0.15,2.55
3397.0,C,C,C,A,A,A,0.69,-0.0,,,3.22,-0.8,0.67,-0.33
3364.0,A,C,D,B,B,B,-1.11,-0.51,,1.25,4.23,-0.62,2.71,2.08
3176.0,B,B,B,A,B,B,0.81,-0.0,0.15,1.36,0.4,0.02,0.45,-0.08
3326.0,C,A,C,A,A,A,4.48,0.22,,0.07,-0.23,-2.14,2.8,0.34
3243.0,,C,B,B,A,B,1.08,0.04,0.94,0.0,0.29,-2.37,1.09,-0.71
3529.0,A,C,C,B,A,B,-1.27,0.07,2.29,,-0.04,0.48,0.18,2.44
3223.0,A,B,B,B,B,B,1.19,0.0,1.21,1.46,1.76,1.02,2.74,-0.04
3453.0,B,B,C,B,B,A,0.75,1.88,0.15,,7.03,-1.4,1.81,0.29
3277.0,C,A,A,B,A,B,1.93,0.03,0.26,0.33,2.79,-0.34,0.8,1.44
3206.0,C,B,C,B,B,B,2.73,1.7,-1.1,,0.31,0.01,0.38,1.32
3136.0,A,C,A,A,A,B,0.73,-0.03,,,1.46,0.79,0.08,-1.08
3393.0,A,A,B,B,B,B,2.01,0.03,,,-0.06,-0.97,1.9,-0.26
3512.0,,C,A,A,A,B,1.85,1.1,,2.03,1.47,0.79,0.3,-1.02
3448.0,B,B,B,B,B,A,1.89,1.67,,2.05,0.52,-2.43,1.44,-2.47
3330.0,B,A,B,B,A,A,1.56,-0.0,2.95,,1.51,-0.91,1.96,-1.4
3173.0,A,C,C,A,A,A,0.91,4.87,,0.0,0.7,0.85,0.45,-0.88
3706.0,A,C,C,B,A,B,0.31,-0.0,-1.06,1.49,4.75,-1.38,4.7,0.67
3279.0,C,C,C,A,A,A,1.41,0.01,,,0.31,-0.3,0.73,-2.21
3041.0,A,A,B,B,A,B,-1.88,-1.79,,0.86,1.75,0.16,1.75,3.12
3504.0,C,B,C,B,B,B,3.73,0.93,,0.41,-0.23,-1.61,0.7,1.16
3150.0,A,B,C,B,B,B,0.71,-0.83,0.88,0.26,0.23,-3.09,1.79,-1.19
3429.0,A,B,C,B,A,B,0.9,0.09,4.25,0.18,3.69,-1.86,2.35,-0.85
3258.0,A,C,B,B,A,A,2.05,0.0,1.61,0.76,6.49,-0.71,0.21,-3.64
3226.0,,C,D,B,A,B,2.05,0.01,0.75,0.52,-0.22,-2.31,0.42,1.75
3243.0,C,C,A,B,A,A,-0.86,-0.06,,0.05,1.18,1.15,0.0,2.37
3311.0,C,C,C,B,B,B,1.75,0.18,1.05,0.07,0.09,0.85,2.02,2.44
3251.0,B,A,D,A,B,A,2.8,0.23,1.0,,4.11,-0.58,1.88,-1.48
3596.0,C,A,B,B,A,B,0.61,0.06,2.03,,2.49,-0.59,2.62,2.3
3138.0,C,A,D,B,B,B,-0.03,0.01,-1.34,0.28,0.13,-1.52,2.5,1.07
3262.0,A,B,A,B,A,B,1.81,0.17,,2.54,1.03,2.82,0.55,-0.03
3328.0,B,C,A,A,B,B,1.78,-0.01,0.74,0.46,0.52,-0.94,0.36,0.28
3229.0,B,A,C,A,B,B,1.68,-0.32,,,2.43,0.44,0.25,-0.41
3055.0,B,B,B,B,A,A,0.21,0.0,0.83,1.25,0.2,3.21,2.2,-0.18
3323.0,B,A,B,B,B,B,-0.67,0.01,,1.72,-0.06,-0.85,1.75,0.27
3314.0,A,C,C,B,B,B,2.0,0.04,,,2.02,-0.82,2.8,-1.65
3264.0,C,A,B,A,A,A,1.81,-0.01,,0.53,1.15,-0.04,1.01,-0.8
3273.0,A,C,C,B,B,B,0.36,0.7,,0.32,-0.16,-1.07,1.12,6.48
3549.0,A,C,C,B,A,B,-0.68,-0.04,1.23,8.34,-0.18,-0.44,1.19,-0.12
3263.0,B,C,B,B,A,A,0.96,0.2,,,3.54,-0.08,1.61,-0.79
3169.0,,C,D,B,A,A,-0.36,0.0,0.28,0.12,-0.15,0.28,0.77,-0.96
3426.0,B,C,A,B,B,B,0.45,0.55,,0.27,-0.19,0.5,2.23,-1.97
3381.0,C,B,A,B,A,B,0.98,-0.12,,,2.61,-1.6,0.84,4.32
3215.0,A,C,D,A,A,A,2.14,0.17,-0.17,2.58,-0.16,-0.81,1.81,-1.54
3085.0,A,B,B,B,B,B,0.4,0.18,-0.83,0.09,2.02,2.33,0.27,-2.03
3254.0,,B,C,A,A,B,2.26,0.03,,0.05,-0.1,-1.05,0.36,5.87
3284.0,B,B,D,B,B,B,1.11,-0.75,1.34,1.84,-0.24,0.11,2.21,0.91
3451.0,B,C,C,B,A,A,2.32,0.02,3.41,3.94,0.61,1.32,0.63,-0.76
3347.0,A,B,C,B,A,B,2.14,1.78,,0.0,3.2,-2.83,0.03,-1.93
3165.0,B,B,B,A,A,B,1.4,0.25,1.36,0.72,0.25,1.04,1.84,-1.96
3393.0,A,A,A,A,B,A,2.32,0.0,0.01,,4.23,-1.95,1.52,-3.07
3316.0,C,C,C,B,A,A,0.09,0.37,,,3.03,1.74,0.81,-0.51
3166.0,B,B,A,A,B,B,0.31,0.01,0.09,0.99,1.05,-2.12,1.77,-0.24
3511.0,C,B,C,B,B,A,1.3,0.72,,1.46,9.56,3.08,2.48,-0.02
3370.0,C,B,C,B,B,B,2.34,3.27,,0.47,1.07,-2.42,0.27,0.8
3367.0,B,B,B,B,A,B,0.7,-0.0,,,4.21,-0.69,1.88,2.9
3488.0,,C,A,B,A,A,0.83,-0.01,,0.36,-0.15,-0.68,1.96,-1.11
3352.0,A,A,C,A,B,B,0.66,1.71,-2.29,,2.14,-0.02,1.42,-0.69
3710.0,C,C,D,B,B,B,0.73,1.23,-0.27,,0.34,-1.16,2.6,-0.19
3499.0,B,C,A,A,A,B,0.8,-0.02,,0.49,7.25,0.77,0.43,0.13
3721.0,,C,B,A,A,B,1.98,8.55,-0.34,2.59,1.02,-1.84,0.34,1.92
3476.0,B,C,B,B,A,B,1.62,1.01,,0.25,5.36,0.32,1.02,-0.2
3656.0,C,A,A,B,B,B,1.72,3.02,3.43,,2.13,2.88,0.87,0.33
3568.0,C,C,C,B,A,A,1.44,0.43,,0.31,5.9,-0.03,1.18,-2.26
3847.0,B,A,B,B,A,B,0.22,1.95,,,4.81,-1.52,1.78,1.91
3537.0,,A,D,A,B,B,1.92,0.54,0.39,0.01,3.81,2.24,2.6,1.95
3163.0,A,C,A,A,B,B,1.03,-0.0,-1.4,3.0,0.72,-1.6,0.05,1.25
3285.0,A,A,C,B,A,B,1.81,-0.48,,,0.29,-0.48,0.93,0.8
3744.0,A,B,C,A,A,B,2.96,0.42,-0.16,6.26,8.79,1.04,0.08,0.38
2970.0,A,C,D,B,A,A,-0.57,-2.84,0.96,0.56,0.84,1.99,0.29,-2.25
3135.0,A,C,C,B,B,A,0.65,0.0,-1.03,0.07,3.82,1.04,2.16,-0.41
3700.0,B,B,D,B,A,A,1.59,0.03,1.97,0.06,8.44,2.6,1.08,0.41
3474.0,C,C,B,B,A,A,1.99,-0.06,1.83,1.7,0.57,-2.28,2.44,1.86
3187.0,A,C,B,A,B,B,0.64,-0.28,,0.28,-0.12,0.43,2.46,1.66
3350.0,,A,B,B,A,B,0.6,0.88,0.61,1.3,0.4,-1.98,1.04,-1.0
3933.0,C,A,B,B,B,B,3.78,10.75,-0.49,,3.51,-0.93,0.9,-1.8
3875.0,C,C,C,B,A,A,1.37,1.17,,0.01,7.38,0.53,1.47,1.78
3284.0,,A,C,B,A,B,-0.83,-0.8,1.39,0.23,1.28,0.79,0.87,-3.03
3318.0,C,B,C,A,A,A,1.22,-0.07,2.74,0.58,-0.16,0.4,1.26,0.59
3249.0,A,B,B,B,B,B,0.94,-0.0,-0.64,3.41,-0.23,-0.94,1.83,-2.71
3037.0,A,C,B,B,A,A,0.09,-0.0,,0.4,0.26,0.19,0.52,0.67
3643.0,A,C,A,B,B,A,1.38,0.15,0.68,0.07,1.9,-0.08,0.94,-2.6
3692.0,A,C,A,B,A,B,1.43,0.49,0.57,0.5,9.64,2.87,2.38,-0.42
3247.0,C,B,C,B,B,A,2.17,2.44,1.49,,-0.19,0.96,0.24,0.09
3214.0,B,C,A,B,B,B,1.22,-0.13,0.97,0.39,0.23,1.18,2.04,0.45
3083.0,B,B,C,A,A,A,-1.32,0.0,,0.2,1.46,-3.65,1.54,2.77
3126.0,A,C,C,B,B,B,-0.02,-0.0,0.12,0.2,-0.22,0.45,2.51,-0.16
2998.0,A,B,C,B,A,A,-0.43,-0.12,-0.96,,-0.25,1.23,1.73,-0.77
3808.0,B,C,C,B,B,B,-1.05,6.39,,,0.68,0.1,0.74,-1.74
3760.0,C,C,B,A,A,A,2.55,-0.14,,0.18,10.2,-0.46,0.27,2.07
2929.0,B,B,C,B,A,A,-0.56,-0.41,,0.35,-0.21,1.24,0.51,-0.82
3320.0,C,B,B,B,A,B,2.63,0.49,1.91,,-0.17,0.37,1.92,0.51
3190.0,C,B,B,B,A,B,-1.0,-0.93,,,-0.04,-0.24,0.69,2.17
3308.0,C,B,B,B,A,A,1.26,0.23,1.76,0.2,1.81,1.07,1.12,1.36
3389.0,C,A,B,B,A,B,1.61,0.91,,2.52,0.26,-1.28,0.04,-0.32
2916.0,A,A,C,A,A,B,2.63,1.72,-1.38,0.6,2.14,-0.47,0.02,-1.56
3100.0,B,B,D,B,A,A,1.53,-3.49,2.01,0.19,-0.1,1.56,1.57,3.1
3507.0,B,A,C,B,B,B,2.12,4.61,-0.92,0.02,2.81,0.21,2.09,0.48
3050.0,B,C,A,B,A,B,-0.15,2.83,,0.6,-0.0,-3.46,0.59,-1.5
3327.0,,A,B,B,A,B,0.09,0.04,1.37,0.25,-0.08,-2.07,2.4,-0.91
3277.0,B,C,B,B,A,B,-0.32,0.19,,0.6,0.84,-0.0,1.14,-0.09
3268.0,,B,D,A,B,B,3.34,0.12,0.21,0.08,0.41,-0.41,1.94,0.45
3178.0,C,B,C,A,A,A,1.13,0.19,0.58,0.52,-0.23,-1.54,0.1,0.44
3444.0,A,A,D,B,A,B,1.74,0.04,4.03,1.77,-0.23,-0.64,0.46,-0.29
3621.0,C,B,C,B,B,B,0.91,-0.69,2.13,0.0,4.09,-0.81,1.5,3.06
3568.0,A,C,B,B,A,B,1.06,0.0,,0.57,6.0,2.44,1.59,-1.3
3636.0,A,C,A,B,A,A,0.76,1.11,,0.08,10.27,1.88,2.04,-1.17
3318.0,C,C,C,B,B,A,0.56,0.18,0.04,2.71,0.0,0.79,1.73,0.04
3353.0,B,C,B,B,B,B,1.12,-0.0,1.96,0.01,0.51,-0.52,0.24,0.2
3294.0,,C,C,B,A,A,-0.23,0.01,,,0.24,-2.57,0.06,-0.48
3089.0,A,A,B,A,B,A,0.37,-0.94,2.83,0.5,-0.13,-1.3,1.98,1.41
3054.0,A,C,D,B,A,A,-0.07,0.02,,0.54,0.03,-0.15,0.96,-3.14
3706.0,B,B,C,B,A,B,-0.51,0.0,1.63,6.42,0.78,-1.06,0.44,2.34
3240.0,A,C,C,B,B,A,1.62,-0.38,1.89,0.06,0.04,-0.52,0.8,-0.35
3221.0,B,B,C,B,A,A,1.61,1.88,,,1.83,0.91,0.7,1.05
3241.0,,A,D,A,B,B,1.32,-0.16,5.73,0.49,4.41,0.93,0.59,1.31
3581.0,C,C,B,B,B,A,1.14,0.17,-0.14,0.16,1.12,0.33,3.33,0.94
3074.0,A,B,B,B,B,B,-0.93,0.05,7.71,0.94,1.63,-0.19,0.78,0.71
3333.0,C,B,C,A,B,A,2.19,0.24,1.48,0.67,3.64,0.64,0.72,-0.93
3505.0,A,C,C,B,A,B,2.86,1.1,,0.0,5.25,-0.92,0.84,-1.76
3274.0,B,C,D,A,A,B,2.73,1.31,,0.72,-0.25,-2.15,0.81,-2.1
3206.0,C,C,B,B,A,A,1.78,0.0,0.38,0.01,0.0,0.21,1.04,1.84
3366.0,A,C,B,B,B,B,0.76,1.42,-0.28,0.18,-0.24,-1.33,1.1,-1.56
3522.0,A,B,C,B,B,B,1.76,2.56,1.96,1.95,0.87,0.52,0.9,0.3
3408.0,C,B,C,B,B,A,0.37,0.07,1.01,0.23,-0.12,1.23,1.65,1.6
3282.0,B,B,D,B,B,B,1.95,2.43,1.78,0.09,-0.2,-0.31,0.87,-1.01
3069.0,A,C,A,B,A,B,2.34,0.79,-0.11,,0.19,1.36,1.75,-2.9
3420.0,C,B,B,B,A,B,-1.03,-0.19,0.12,4.3,0.15,-1.62,1.85,1.61
3145.0,B,C,D,A,A,A,-0.82,-0.07,,,0.07,2.95,3.05,-0.92
3448.0,C,C,B,B,B,B,1.13,2.26,-1.85,0.43,0.68,0.48,0.18,0.9
3265.0,C,C,C,B,B,A,0.35,0.09,,0.65,-0.15,-0.21,1.95,0.42
3377.0,B,C,A,B,B,A,0.11,-0.45,,0.02,0.41,1.9,1.87,0.94
3542.0,B,A,C,B,A,B,3.12,2.82,3.21,0.1,2.88,-2.14,0.8,-1.38
3087.0,A,B,D,A,A,A,2.02,0.41,-1.2,,-0.2,1.8,1.2,-2.5
3408.0,B,B,C,B,A,B,0.36,0.84,,,0.71,-1.25,0.87,-0.19
3151.0,C,C,B,A,A,B,0.45,0.0,-1.3,0.23,0.17,-2.56,1.24,2.35
3439.0,A,C,B,B,A,B,0.41,0.06,1.53,1.1,1.83,0.79,1.25,0.38
3450.0,A,A,B,B,A,B,0.47,0.01,1.61,2.59,-0.14,-2.13,0.42,0.54
3522.0,B,C,C,B,B,B,-0.19,1.51,-0.97,0.0,5.16,1.65,1.81,0.56
3134.0,,C,C,A,B,A,0.68,0.02,-1.9,0.8,0.86,1.38,0.94,-0.35
3247.0,A,A,B,B,A,B,1.03,-0.01,,2.49,0.69,-0.64,0.56,-0.14
3082.0,C,C,B,A,B,B,4.12,0.14,,0.39,-0.08,1.21,0.8,1.83
3191.0,B,C,B,B,A,A,1.82,0.04,1.85,0.01,0.51,-0.71,1.42,1.0
3143.0,C,A,D,B,B,B,1.28,0.29,,0.18,0.12,-0.09,0.14,0.63
3101.0,B,C,C,A,B,B,1.86,0.12,-0.52,0.14,0.48,1.54,0.05,0.42
3196.0,A,C,C,B,B,B,2.45,0.17,0.0,1.41,0.09,-3.43,2.13,1.25
3337.0,,C,A,B,B,B,2.71,0.0,,0.6,0.09,-2.39,0.55,0.09
3424.0,,C,B,B,B,B,1.5,3.3,,0.67,-0.18,0.03,0.38,0.17
3266.0,A,A,C,B,A,A,0.76,-0.59,7.03,0.19,6.07,-1.46,0.95,0.16
3413.0,C,A,C,A,A,B,0.23,-0.1,2.53,3.85,-0.24,0.79,0.14,1.92
3211.0,,B,A,A,B,A,1.76,0.0,-0.26,2.97,-0.03,0.55,0.42,-0.39
3133.0,C,A,C,A,A,A,0.12,-0.04,,,0.19,0.84,0.63,1.44
3373.0,C,A,C,B,B,B,1.34,0.39,1.11,0.23,2.04,1.18,0.9,1.14
2967.0,A,A,B,B,B,A,0.78,0.6,-1.26,0.02,0.54,0.5,0.43,0.57
3217.0,C,B,B,A,A,A,2.26,0.31,1.83,0.26,0.76,-0.39,0.22,0.63
3324.0,,B,C,B,B,A,2.43,0.4,,0.03,3.8,0.7,1.28,1.77
3541.0,B,A,C,B,A,B,1.77,0.01,2.43,2.87,4.35,1.12,0.29,-0.96
3199.0,,C,B,B,A,A,1.19,0.33,1.21,2.07,0.29,0.7,0.49,-1.84
3421.0,,C,B,A,B,B,1.41,0.14,0.4,0.3,2.66,0.81,0.56,0.78
3177.0,A,C,A,B,A,A,0.4,-0.05,,0.7,4.87,0.1,1.18,-0.91
3213.0,C,C,B,B,B,A,-2.7,-0.4,,0.49,-0.15,0.06,1.11,2.23
3143.0,C,B,C,B,B,A,-0.71,0.16,,0.01,0.06,0.92,1.58,2.03
3334.0,C,B,A,,B,A,-0.32,-0.0,-0.15,2.57,2.11,1.76,3.36,2.14
3450.0,C,C,B,B,A,B,1.64,0.0,,1.56,-0.24,-0.3,0.33,0.96
3424.0,C,B,C,B,B,B,1.66,0.06,1.02,3.29,0.51,1.47,1.09,0.75
3510.0,C,C,C,A,A,B,4.69,0.94,,,0.94,-0.52,1.17,-2.18
3145.0,B,A,A,B,A,A,-1.15,0.02,,,-0.18,0.25,0.62,-1.31
3209.0,C,B,C,A,B,A,1.52,0.31,1.17,,1.07,1.33,0.45,-0.23
3647.0,A,A,C,B,A,A,-0.51,-0.01,-1.86,3.67,9.86,-0.42,1.9,-1.34
3105.0,,C,B,B,B,A,1.22,0.02,,,1.77,-0.27,1.6,0.16
3243.0,C,B,D,A,A,B,1.01,0.23,0.4,0.07,0.25,-0.3,0.96,1.38
3402.0,C,B,B,B,B,A,-0.66,0.19,,1.59,0.06,1.38,0.62,1.49
3437.0,C,A,C,B,B,B,0.63,0.26,,,1.7,-1.69,1.2,2.39
3154.0,B,C,C,B,B,A,-0.02,0.63,-0.98,2.41,-0.2,1.66,1.53,1.72
3211.0,B,B,C,B,B,A,0.83,0.0,1.65,0.02,1.02,1.14,2.8,4.98
3081.0,,B,B,B,A,B,4.24,-0.01,-0.76,0.02,1.74,-1.44,1.62,-1.67
3355.0,B,B,D,B,A,B,-1.63,-0.36,,3.37,0.14,1.53,0.83,2.83
3193.0,A,A,C,B,A,A,1.96,0.06,,0.35,0.09,-1.28,0.56,-1.85
3386.0,C,A,C,B,A,A,1.57,0.17,1.0,0.34,3.52,0.72,1.19,-1.17
3129.0,A,A,D,B,B,A,0.26,-0.17,-1.59,,2.36,0.5,1.78,0.86
3139.0,C,B,C,A,A,A,-0.07,-0.57,-0.62,1.27,0.69,-0.03,2.62,1.36
3290.0,B,C,B,B,B,B,0.32,0.0,,0.83,-0.2,0.67,1.86,-0.06
3206.0,A,A,C,B,B,B,1.05,0.02,1.63,0.43,0.87,0.73,2.83,0.35
3143.0,C,A,B,A,A,A,-0.66,0.24,-0.15,0.58,-0.17,1.72,1.5,-0.43
3306.0,C,C,C,A,A,A,1.58,0.18,-1.04,0.46,0.22,0.03,0.65,2.99
3253.0,C,A,C,B,A,A,0.2,0.05,0.76,0.05,2.11,0.05,1.3,1.29
3216.0,A,C,C,A,A,B,-2.12,0.0,,1.01,-0.19,-0.02,0.53,0.36
3008.0,C,A,C,B,B,A,-0.78,-0.24,,0.04,0.11,1.52,0.22,0.08
3261.0,C,B,B,A,A,A,0.66,-0.02,1.67,0.85,-0.09,-0.41,1.61,1.08
3469.0,B,C,C,B,A,B,2.18,0.04,1.48,0.0,4.78,-0.58,0.12,-1.21
3114.0,A,B,C,B,A,B,-1.07,0.01,,0.01,0.15,1.49,0.11,-1.75
3250.0,B,A,C,B,A,A,0.45,-0.0,,2.38,0.42,0.36,0.84,-0.73
3261.0,B,B,C,B,A,A,2.66,0.16,0.59,0.17,0.01,-0.59,1.55,-1.38
3312.0,C,B,D,B,B,B,0.29,-0.07,,0.51,-0.25,-2.53,2.23,4.77
3204.0,C,A,D,B,B,B,-0.37,-0.03,,1.23,-0.14,-1.04,1.69,1.85
3107.0,B,C,C,A,A,A,-0.53,-0.0,,1.74,-0.16,-1.27,0.07,1.03
3205.0,B,B,B,B,A,B,2.84,0.04,1.52,0.02,0.1,-1.22,0.13,-0.53
3302.0,B,B,B,A,B,A,1.13,-0.02,,0.15,5.45,1.01,0.58,0.25
3223.0,A,C,C,A,B,B,3.31,0.18,,0.2,0.36,-2.51,0.35,-1.76
3236.0,,B,B,B,A,A,0.77,0.26,1.1,0.04,3.48,1.12,0.2,1.38
3273.0,C,B,B,B,A,B,0.16,0.03,-0.24,1.0,-0.15,-0.68,0.18,3.12
3272.0,A,C,A,B,A,B,0.53,-0.72,,0.65,4.11,0.01,0.58,-0.43
3669.0,C,B,C,B,A,A,-0.13,0.37,-0.59,2.71,6.66,1.51,0.68,4.97
3164.0,A,C,D,A,B,A,1.52,-0.03,,1.2,0.62,2.06,0.7,0.68
3430.0,C,C,B,B,A,B,1.34,0.16,,0.0,2.19,-0.69,0.35,-1.21
3088.0,A,B,C,B,A,A,-0.39,0.0,-0.18,0.1,3.41,1.26,0.68,-1.88
3305.0,C,B,D,B,A,A,1.88,0.12,,0.72,0.26,-1.01,0.66,7.9
3344.0,A,B,D,B,A,A,1.41,0.04,3.12,3.21,-0.2,0.21,1.74,-0.37
3354.0,A,C,A,B,B,A,-1.17,-0.17,-0.3,1.05,0.63,0.74,2.38,0.67
3336.0,B,A,D,B,A,A,0.61,1.82,3.29,,4.5,-0.45,1.04,-3.48
2954.0,A,C,B,A,A,A,1.72,0.0,,0.89,-0.1,0.62,0.16,-2.37
3339.0,,A,B,B,A,B,-0.73,0.0,0.39,0.0,3.37,1.5,0.56,-1.82
3298.0,C,C,A,B,A,A,-1.47,-2.42,2.07,0.54,0.73,0.37,2.29,2.42
3133.0,B,B,A,B,A,B,1.88,0.09,1.25,0.28,2.48,1.33,0.01,1.43
3285.0,B,B,C,B,A,B,1.05,-0.02,2.07,0.38,-0.04,-1.44,0.38,-1.25
3083.0,,C,B,A,B,B,-0.72,-0.06,,0.04,0.35,-1.57,1.34,1.07
3425.0,A,A,B,B,B,B,2.1,1.67,0.56,0.33,-0.24,0.35,1.84,-1.3
3104.0,A,C,A,B,A,A,0.07,-0.04,,0.6,-0.19,0.37,1.89,1.1
3249.0,B,A,D,A,A,A,0.85,1.39,,0.01,-0.02,-1.06,0.71,-1.58
3434.0,A,C,A,B,B,B,1.66,1.96,-0.59,0.54,1.97,0.78,2.84,-0.04
3256.0,B,C,A,B,B,A,-0.45,0.0,,,0.2,1.35,1.29,-1.38
3183.0,B,C,C,A,A,A,0.11,-0.3,,,-0.09,1.59,0.44,1.05
3701.0,A,C,C,B,A,A,1.12,0.64,-0.62,,2.45,-1.24,4.55,-2.81
3463.0,,C,B,B,A,B,0.76,0.0,3.7,,3.62,-1.5,1.04,-0.87
3373.0,C,C,C,B,A,A,-0.43,-0.01,,1.39,-0.25,-0.95,1.05,-0.24
3338.0,A,C,C,B,B,B,1.38,2.06,,0.3,1.97,1.13,0.39,-0.49
3226.0,A,C,C,B,B,A,1.43,-0.02,1.63,,1.83,1.64,0.0,-0.44
3577.0,B,B,C,B,A,B,1.04,1.08,,0.93,6.63,-0.23,0.33,-1.02
3348.0,A,C,C,B,A,B,0.35,0.01,1.02,0.78,-0.22,-0.6,0.23,-0.99
3307.0,,B,C,B,B,A,1.17,0.41,1.1,0.13,0.87,-0.6,1.44,-1.23
3322.0,C,B,C,B,B,A,0.92,2.1,-2.14,,-0.23,-0.98,0.86,0.19
3383.0,B,A,B,B,A,B,-0.63,-0.0,3.07,,-0.01,-0.39,0.18,-0.2
3160.0,B,C,B,B,A,A,1.77,-0.0,1.32,2.05,-0.15,0.27,2.2,-1.47
3431.0,A,C,C,B,A,B,5.65,0.01,0.16,0.05,-0.0,-1.22,0.7,0.94
3598.0,B,A,C,A,A,A,2.68,-0.11,,,4.54,0.08,1.79,-1.02
3094.0,A,B,C,B,B,B,1.3,0.62,0.52,,-0.25,-0.65,1.59,-0.31
3492.0,,A,C,B,A,A,1.86,-0.16,,7.56,0.59,1.88,0.12,1.91
3329.0,B,C,C,B,A,B,0.15,-0.0,-0.47,,2.64,0.03,0.26,0.46
2984.0,A,C,B,B,A,B,3.11,0.22,1.37,0.28,-0.13,-2.9,2.07,-1.7
3492.0,C,C,C,B,A,A,3.46,3.01,3.76,0.25,2.17,-1.22,1.14,-1.33
3407.0,B,C,B,B,A,A,0.02,-0.3,,,2.15,-0.43,0.91,2.42
3392.0,B,C,A,B,A,A,-1.5,-0.35,1.35,2.53,-0.25,-2.35,1.28,-0.67
3318.0,,B,C,B,A,A,0.74,-0.04,3.03,0.97,0.65,-0.59,0.04,-1.05
3552.0,,B,C,A,B,B,1.83,0.78,,0.21,6.36,-0.19,1.18,-0.42
3480.0,A,A,C,B,A,A,1.14,-0.11,4.5,,0.38,-2.83,1.05,-0.12
3503.0,C,C,D,A,A,B,4.0,0.02,-0.63,3.22,1.27,0.12,2.55,-0.21
3687.0,B,C,B,B,A,B,0.77,0.01,,0.09,9.19,-1.1,1.71,-0.07
3694.0,B,C,B,B,A,B,2.47,0.33,,3.18,3.68,-0.1,1.71,0.82
3125.0,A,C,D,A,A,B,1.45,0.13,2.29,0.02,2.13,-0.0,0.54,-0.91
